USERID,r_score,f_score,m_score,rfm_wscore
162026,4,1,1,2.8
162027,5,1,1,3.4
162028,4,1,1,2.8
162029,1,1,1,0.9999999999999999
162030,1,1,1,0.9999999999999999
162032,3,1,1,2.1999999999999997
162034,5,1,1,3.4
162037,5,1,1,3.4
162038,5,1,1,3.4
162039,2,1,1,1.6
162042,4,1,1,2.8
162045,5,1,1,3.4
162047,5,1,1,3.4
162048,5,1,1,3.4
162049,4,1,1,2.8
162052,4,1,1,2.8
162053,4,1,1,2.8
162055,1,1,1,0.9999999999999999
162056,5,1,1,3.4
162060,5,1,1,3.4
162061,5,1,1,3.4
162065,4,1,1,2.8
162066,1,1,1,0.9999999999999999
162070,3,1,1,2.1999999999999997
162071,1,1,1,0.9999999999999999
162074,1,1,1,0.9999999999999999
162077,1,1,1,0.9999999999999999
162080,3,1,1,2.1999999999999997
162084,3,1,1,2.1999999999999997
162087,1,1,1,0.9999999999999999
162088,2,1,1,1.6
162090,5,1,1,3.4
162092,1,1,1,0.9999999999999999
162093,3,1,1,2.1999999999999997
162094,3,1,1,2.1999999999999997
162096,4,1,1,2.8
162097,5,1,1,3.4
162099,5,1,1,3.4
162100,4,1,1,2.8
162101,4,1,1,2.8
162102,5,1,1,3.4
162103,1,1,1,0.9999999999999999
162104,1,1,1,0.9999999999999999
162105,1,1,1,0.9999999999999999
162106,5,1,1,3.4
162110,5,1,1,3.4
162112,4,1,1,2.8
162113,4,1,1,2.8
162115,1,1,1,0.9999999999999999
162116,5,1,1,3.4
162119,3,1,1,2.1999999999999997
162120,3,1,1,2.1999999999999997
162121,2,1,1,1.6
162125,4,1,1,2.8
162126,5,1,1,3.4
162128,4,1,1,2.8
162129,3,1,1,2.1999999999999997
162130,4,1,1,2.8
162132,5,2,1,3.7
162133,1,1,1,0.9999999999999999
162134,1,1,1,0.9999999999999999
162136,4,1,1,2.8
162140,4,1,1,2.8
162143,1,1,1,0.9999999999999999
162144,3,1,1,2.1999999999999997
162148,5,1,1,3.4
162149,3,1,1,2.1999999999999997
162150,3,1,1,2.1999999999999997
162152,5,1,1,3.4
162154,3,1,1,2.1999999999999997
162158,1,1,1,0.9999999999999999
162161,1,1,1,0.9999999999999999
162163,2,1,1,1.6
162166,5,1,1,3.4
162168,3,1,1,2.1999999999999997
162169,3,1,1,2.1999999999999997
162171,4,1,1,2.8
162176,4,1,1,2.8
162179,5,1,1,3.4
162181,1,1,1,0.9999999999999999
162182,5,1,1,3.4
162183,3,1,1,2.1999999999999997
162186,5,2,1,3.7
162188,1,1,1,0.9999999999999999
162190,2,1,1,1.6
162193,2,1,1,1.6
162197,5,1,1,3.4
162198,5,2,1,3.7
162199,4,1,1,2.8
162200,3,1,1,2.1999999999999997
162201,5,2,1,3.7
162204,5,1,1,3.4
162207,5,1,1,3.4
162208,3,1,1,2.1999999999999997
162209,5,1,1,3.4
162211,2,1,1,1.6
162213,3,2,1,2.5
162215,5,1,1,3.4
162216,1,1,1,0.9999999999999999
162217,1,1,1,0.9999999999999999
162219,4,1,1,2.8
162220,2,1,1,1.6
162221,5,1,1,3.4
162222,5,1,1,3.4
162223,3,1,1,2.1999999999999997
162224,1,1,1,0.9999999999999999
162227,3,1,1,2.1999999999999997
162228,5,1,1,3.4
162229,5,1,1,3.4
162230,4,1,1,2.8
162231,5,1,1,3.4
162232,2,1,1,1.6
162234,5,1,1,3.4
162236,2,1,1,1.6
162238,3,1,1,2.1999999999999997
162239,3,1,1,2.1999999999999997
162241,5,1,1,3.4
162243,1,1,1,0.9999999999999999
162246,5,1,1,3.4
162247,2,1,1,1.6
162250,4,1,1,2.8
162252,4,1,1,2.8
162253,4,1,1,2.8
162254,4,1,1,2.8
162255,1,1,1,0.9999999999999999
162258,3,1,1,2.1999999999999997
162260,1,1,1,0.9999999999999999
162262,4,1,1,2.8
162265,5,1,1,3.4
162268,5,1,1,3.4
162270,4,1,1,2.8
162271,2,1,1,1.6
162272,5,1,1,3.4
162274,5,1,1,3.4
162275,4,1,1,2.8
162276,2,1,1,1.6
162277,4,1,1,2.8
162278,5,1,1,3.4
162279,5,1,1,3.4
162280,4,1,1,2.8
162282,5,1,1,3.4
162284,1,1,1,0.9999999999999999
162286,1,1,1,0.9999999999999999
162287,1,1,1,0.9999999999999999
162288,4,1,1,2.8
162292,4,1,1,2.8
162293,4,1,1,2.8
162294,3,1,1,2.1999999999999997
162295,3,1,1,2.1999999999999997
162299,2,1,1,1.6
162300,5,1,1,3.4
162302,2,1,1,1.6
162303,2,1,1,1.6
162304,3,1,1,2.1999999999999997
162305,4,1,1,2.8
162306,2,1,1,1.6
162307,2,1,1,1.6
162308,5,1,1,3.4
162309,2,1,1,1.6
162311,5,1,1,3.4
162313,4,1,1,2.8
162315,4,1,1,2.8
162316,2,1,1,1.6
162317,1,1,1,0.9999999999999999
162318,4,1,1,2.8
162320,2,1,1,1.6
162321,2,1,1,1.6
162323,3,1,1,2.1999999999999997
162324,5,1,1,3.4
162325,4,1,1,2.8
162326,4,1,1,2.8
162327,5,1,1,3.4
162328,3,1,1,2.1999999999999997
162331,1,1,1,0.9999999999999999
162333,4,1,1,2.8
162334,4,1,1,2.8
162337,4,1,1,2.8
162340,4,1,1,2.8
162341,1,1,1,0.9999999999999999
162342,3,1,1,2.1999999999999997
162343,4,1,1,2.8
162344,1,1,1,0.9999999999999999
162345,4,1,1,2.8
162347,5,1,1,3.4
162350,1,1,1,0.9999999999999999
162351,5,1,1,3.4
162353,4,1,1,2.8
162354,4,1,1,2.8
162361,5,1,1,3.4
162363,2,1,1,1.6
162364,1,1,1,0.9999999999999999
162367,2,1,1,1.6
162368,4,1,1,2.8
162372,4,1,1,2.8
162373,5,1,1,3.4
162375,1,1,1,0.9999999999999999
162378,4,1,1,2.8
162379,3,1,1,2.1999999999999997
162382,5,1,1,3.4
162383,2,1,1,1.6
162385,5,1,1,3.4
162386,5,1,1,3.4
162389,2,1,1,1.6
162392,1,1,1,0.9999999999999999
162393,2,1,1,1.6
162394,2,1,1,1.6
162398,4,1,1,2.8
162399,2,1,1,1.6
162400,4,2,1,3.1
162402,1,1,1,0.9999999999999999
162404,3,1,1,2.1999999999999997
162407,4,1,1,2.8
162409,5,1,1,3.4
162410,5,2,1,3.7
162413,5,1,1,3.4
162414,4,1,1,2.8
162416,2,1,1,1.6
162417,2,1,1,1.6
162418,5,1,1,3.4
162421,2,1,1,1.6
162422,1,1,1,0.9999999999999999
162424,1,1,1,0.9999999999999999
162427,4,1,1,2.8
162433,4,1,1,2.8
162434,4,1,1,2.8
162435,5,1,1,3.4
162437,4,1,1,2.8
162443,5,1,1,3.4
162444,5,1,1,3.4
162446,1,1,1,0.9999999999999999
162452,3,1,1,2.1999999999999997
162453,4,1,1,2.8
162454,1,1,1,0.9999999999999999
162457,4,1,1,2.8
162458,4,1,1,2.8
162466,3,1,1,2.1999999999999997
162467,2,1,1,1.6
162471,5,1,1,3.4
162476,1,1,1,0.9999999999999999
162478,4,1,1,2.8
162480,3,1,1,2.1999999999999997
162482,3,1,1,2.1999999999999997
162483,3,1,1,2.1999999999999997
162485,3,1,1,2.1999999999999997
162488,3,1,1,2.1999999999999997
162489,2,1,1,1.6
162490,4,1,1,2.8
162491,2,1,1,1.6
162495,4,1,1,2.8
162499,5,1,1,3.4
162503,5,1,1,3.4
162504,2,1,1,1.6
162507,2,1,1,1.6
162511,4,1,1,2.8
162512,3,1,1,2.1999999999999997
162515,4,1,1,2.8
162516,4,1,1,2.8
162518,5,1,1,3.4
162519,2,1,1,1.6
162521,5,1,1,3.4
162522,3,1,1,2.1999999999999997
162524,4,1,1,2.8
162525,1,1,1,0.9999999999999999
162526,5,1,1,3.4
162527,2,1,1,1.6
162529,2,1,1,1.6
162530,4,1,1,2.8
162531,4,1,1,2.8
162534,5,1,1,3.4
162537,5,1,1,3.4
162539,2,1,1,1.6
162540,1,1,1,0.9999999999999999
162541,4,1,1,2.8
162543,2,1,1,1.6
162546,4,1,1,2.8
162547,4,1,1,2.8
162550,5,1,1,3.4
162553,1,1,1,0.9999999999999999
162554,2,1,1,1.6
162557,5,1,1,3.4
162561,3,1,1,2.1999999999999997
162565,4,1,1,2.8
162566,4,1,1,2.8
162567,4,1,1,2.8
162572,1,1,1,0.9999999999999999
162575,2,1,1,1.6
162578,1,1,1,0.9999999999999999
162579,3,1,1,2.1999999999999997
162580,4,1,1,2.8
162581,5,1,1,3.4
162583,4,1,1,2.8
162585,4,1,1,2.8
162587,4,1,1,2.8
162588,5,1,1,3.4
162589,4,1,1,2.8
162590,3,1,1,2.1999999999999997
162592,4,1,1,2.8
162594,4,1,1,2.8
162595,3,1,1,2.1999999999999997
162596,3,1,1,2.1999999999999997
162597,2,1,1,1.6
162600,3,1,1,2.1999999999999997
162605,3,1,1,2.1999999999999997
162606,4,1,1,2.8
162607,5,2,1,3.7
162611,5,1,1,3.4
162614,4,1,1,2.8
162615,5,1,1,3.4
162618,5,1,1,3.4
162624,4,1,1,2.8
162628,4,1,1,2.8
162631,5,1,1,3.4
162633,3,1,1,2.1999999999999997
162635,1,1,1,0.9999999999999999
162637,1,1,1,0.9999999999999999
162638,1,1,1,0.9999999999999999
162640,4,1,1,2.8
162643,4,1,1,2.8
162647,4,1,1,2.8
162648,3,1,1,2.1999999999999997
162651,2,1,1,1.6
162655,2,1,1,1.6
162656,5,1,1,3.4
162657,3,1,1,2.1999999999999997
162666,3,1,1,2.1999999999999997
162667,2,1,1,1.6
162668,3,1,1,2.1999999999999997
162672,1,1,1,0.9999999999999999
162674,2,1,1,1.6
162675,2,1,1,1.6
162678,3,1,1,2.1999999999999997
162679,2,1,1,1.6
162680,4,1,1,2.8
162683,4,1,1,2.8
162684,2,1,1,1.6
162686,5,1,1,3.4
162687,1,1,1,0.9999999999999999
162689,4,1,1,2.8
162692,2,1,1,1.6
162694,2,1,1,1.6
162695,5,1,1,3.4
162697,3,1,1,2.1999999999999997
162698,1,1,1,0.9999999999999999
162699,4,1,1,2.8
162701,2,1,1,1.6
162702,1,1,1,0.9999999999999999
162703,1,1,1,0.9999999999999999
162705,5,1,1,3.4
162706,3,1,1,2.1999999999999997
162707,2,1,1,1.6
162710,5,1,1,3.4
162711,1,1,1,0.9999999999999999
162712,5,1,1,3.4
162713,5,1,1,3.4
162715,1,1,1,0.9999999999999999
162716,4,1,1,2.8
162718,2,1,1,1.6
162719,4,1,1,2.8
162722,5,1,1,3.4
162725,4,1,1,2.8
162726,2,1,1,1.6
162728,5,1,1,3.4
162729,1,1,1,0.9999999999999999
162731,1,1,1,0.9999999999999999
162737,1,1,1,0.9999999999999999
162738,4,1,1,2.8
162739,4,1,1,2.8
162741,3,1,1,2.1999999999999997
162743,4,1,1,2.8
162744,3,1,1,2.1999999999999997
162745,3,1,1,2.1999999999999997
162748,4,1,1,2.8
162752,1,1,1,0.9999999999999999
162753,4,1,1,2.8
162756,5,1,1,3.4
162759,5,1,1,3.4
162760,4,1,1,2.8
162762,3,1,1,2.1999999999999997
162764,1,1,1,0.9999999999999999
162766,4,1,1,2.8
162768,4,1,1,2.8
162769,5,1,1,3.4
162770,3,1,1,2.1999999999999997
162772,2,1,1,1.6
162777,5,1,1,3.4
162778,2,1,1,1.6
162781,3,1,1,2.1999999999999997
162783,4,1,1,2.8
162784,5,1,1,3.4
162786,4,1,1,2.8
162787,3,1,1,2.1999999999999997
162788,5,1,1,3.4
162789,5,1,1,3.4
162790,5,1,1,3.4
162791,5,1,1,3.4
162793,5,1,1,3.4
162795,5,1,1,3.4
162796,4,1,1,2.8
162797,2,1,1,1.6
162799,5,1,1,3.4
162800,4,1,1,2.8
162801,1,1,1,0.9999999999999999
162804,5,1,1,3.4
162805,2,1,1,1.6
162807,3,1,1,2.1999999999999997
162808,1,1,1,0.9999999999999999
162810,2,1,1,1.6
162812,4,2,1,3.1
162813,2,1,1,1.6
162817,4,1,1,2.8
162819,1,1,1,0.9999999999999999
162821,5,1,1,3.4
162823,3,1,1,2.1999999999999997
162825,4,1,1,2.8
162826,4,1,1,2.8
162828,4,1,1,2.8
162829,5,1,1,3.4
162830,2,1,1,1.6
162833,4,1,1,2.8
162834,2,1,1,1.6
162835,5,1,1,3.4
162838,5,1,1,3.4
162840,3,1,1,2.1999999999999997
162841,2,1,1,1.6
162847,2,1,1,1.6
162851,2,1,1,1.6
162852,1,1,1,0.9999999999999999
162854,3,1,1,2.1999999999999997
162856,2,1,1,1.6
162860,2,1,1,1.6
162861,5,1,1,3.4
162862,4,1,1,2.8
162863,3,1,1,2.1999999999999997
162864,4,1,1,2.8
162865,5,1,1,3.4
162868,2,1,1,1.6
162869,1,1,1,0.9999999999999999
162870,3,1,1,2.1999999999999997
162871,3,1,1,2.1999999999999997
162873,3,1,1,2.1999999999999997
162875,1,1,1,0.9999999999999999
162876,2,1,1,1.6
162878,4,1,1,2.8
162880,5,1,1,3.4
162885,5,1,1,3.4
162887,3,1,1,2.1999999999999997
162888,5,1,1,3.4
162889,5,1,1,3.4
162891,3,1,1,2.1999999999999997
162892,1,1,1,0.9999999999999999
162893,5,1,1,3.4
162895,5,1,1,3.4
162896,4,1,1,2.8
162898,2,1,1,1.6
162899,3,1,1,2.1999999999999997
162900,3,1,1,2.1999999999999997
162902,4,1,1,2.8
162907,1,1,1,0.9999999999999999
162909,2,1,1,1.6
162910,1,1,1,0.9999999999999999
162913,5,1,1,3.4
162914,4,1,1,2.8
162915,5,1,1,3.4
162916,3,1,1,2.1999999999999997
162919,2,1,1,1.6
162920,4,1,1,2.8
162922,2,1,1,1.6
162923,3,1,1,2.1999999999999997
162925,5,1,1,3.4
162926,5,1,1,3.4
162929,5,1,1,3.4
162930,3,1,1,2.1999999999999997
162931,3,1,1,2.1999999999999997
162932,2,1,1,1.6
162933,2,1,1,1.6
162934,3,1,1,2.1999999999999997
162937,4,1,1,2.8
162939,3,1,1,2.1999999999999997
162940,5,1,1,3.4
162941,1,1,1,0.9999999999999999
162944,4,1,1,2.8
162947,2,1,1,1.6
162949,1,1,1,0.9999999999999999
162951,1,1,1,0.9999999999999999
162952,4,1,1,2.8
162955,5,1,1,3.4
162957,2,1,1,1.6
162959,2,1,1,1.6
162960,1,1,1,0.9999999999999999
162961,4,1,1,2.8
162962,3,1,1,2.1999999999999997
162963,5,1,1,3.4
162965,4,1,1,2.8
162967,5,1,1,3.4
162968,2,1,1,1.6
162969,5,1,1,3.4
162972,4,1,1,2.8
162973,2,1,1,1.6
162974,1,1,1,0.9999999999999999
162976,1,1,1,0.9999999999999999
162978,5,1,1,3.4
162979,3,1,1,2.1999999999999997
162982,5,1,1,3.4
162983,4,1,1,2.8
162985,1,1,1,0.9999999999999999
162988,5,1,1,3.4
162989,5,1,1,3.4
162990,4,1,1,2.8
162991,4,1,1,2.8
162992,1,1,1,0.9999999999999999
162994,4,1,1,2.8
162995,1,1,1,0.9999999999999999
162996,5,1,1,3.4
162998,4,1,1,2.8
162999,2,1,1,1.6
163001,5,1,1,3.4
163002,1,1,1,0.9999999999999999
163006,1,1,1,0.9999999999999999
163011,4,1,1,2.8
163012,2,1,1,1.6
163013,4,1,1,2.8
163019,1,1,1,0.9999999999999999
163020,1,1,1,0.9999999999999999
163024,5,1,1,3.4
163027,4,1,1,2.8
163028,3,1,1,2.1999999999999997
163030,4,2,1,3.1
163034,4,1,1,2.8
163035,1,1,1,0.9999999999999999
163037,1,1,1,0.9999999999999999
163038,1,1,1,0.9999999999999999
163039,2,1,1,1.6
163040,2,1,1,1.6
163041,4,1,1,2.8
163042,1,1,1,0.9999999999999999
163043,2,1,1,1.6
163044,5,1,1,3.4
163045,4,1,1,2.8
163046,5,1,1,3.4
163047,5,1,1,3.4
163048,2,1,1,1.6
163053,3,1,1,2.1999999999999997
163054,4,1,1,2.8
163057,2,1,1,1.6
163058,4,1,1,2.8
163059,5,1,1,3.4
163060,5,1,1,3.4
163061,5,1,1,3.4
163064,3,1,1,2.1999999999999997
163065,5,1,1,3.4
163066,5,1,1,3.4
163070,3,1,1,2.1999999999999997
163071,2,1,1,1.6
163072,1,1,1,0.9999999999999999
163073,2,1,1,1.6
163075,4,1,1,2.8
163076,5,1,1,3.4
163077,5,1,1,3.4
163080,4,1,1,2.8
163082,4,1,1,2.8
163085,1,1,1,0.9999999999999999
163086,3,1,1,2.1999999999999997
163090,1,1,1,0.9999999999999999
163091,3,1,1,2.1999999999999997
163097,5,1,1,3.4
163098,2,1,1,1.6
163099,2,1,1,1.6
163101,1,1,1,0.9999999999999999
163102,3,1,1,2.1999999999999997
163103,1,1,1,0.9999999999999999
163104,2,1,1,1.6
163105,5,1,1,3.4
163106,4,1,1,2.8
163107,5,1,1,3.4
163108,4,1,1,2.8
163111,4,1,1,2.8
163113,4,1,1,2.8
163115,3,1,1,2.1999999999999997
163116,1,1,1,0.9999999999999999
163118,5,1,1,3.4
163119,4,1,1,2.8
163120,3,1,1,2.1999999999999997
163121,5,1,1,3.4
163125,5,1,1,3.4
163128,2,1,1,1.6
163132,3,1,1,2.1999999999999997
163133,5,1,1,3.4
163134,5,1,1,3.4
163135,3,1,1,2.1999999999999997
163136,3,1,1,2.1999999999999997
163143,5,1,1,3.4
163144,4,1,1,2.8
163145,2,1,1,1.6
163148,1,1,1,0.9999999999999999
163150,5,1,1,3.4
163152,5,1,1,3.4
163153,1,1,1,0.9999999999999999
163154,1,1,1,0.9999999999999999
163155,5,1,1,3.4
163158,1,1,1,0.9999999999999999
163160,3,1,1,2.1999999999999997
163162,2,1,1,1.6
163165,5,1,1,3.4
163171,5,1,1,3.4
163173,2,1,1,1.6
163175,4,1,1,2.8
163177,3,1,1,2.1999999999999997
163179,5,1,1,3.4
163181,4,1,1,2.8
163184,5,1,1,3.4
163186,5,1,1,3.4
163187,5,1,1,3.4
163188,5,1,1,3.4
163190,5,1,1,3.4
163192,4,1,1,2.8
163193,4,1,1,2.8
163196,3,1,1,2.1999999999999997
163197,3,1,1,2.1999999999999997
163199,3,1,1,2.1999999999999997
163201,5,1,1,3.4
163202,4,1,1,2.8
163205,3,1,1,2.1999999999999997
163208,1,1,1,0.9999999999999999
163210,4,1,1,2.8
163211,5,1,1,3.4
163212,3,1,1,2.1999999999999997
163215,2,1,1,1.6
163220,3,1,1,2.1999999999999997
163223,3,1,1,2.1999999999999997
163224,4,1,1,2.8
163227,3,1,1,2.1999999999999997
163231,4,1,1,2.8
163235,4,1,1,2.8
163236,5,1,1,3.4
163237,5,1,1,3.4
163241,4,1,1,2.8
163242,5,1,1,3.4
163244,3,1,1,2.1999999999999997
163245,5,1,1,3.4
163247,3,1,1,2.1999999999999997
163251,5,1,1,3.4
163253,5,1,1,3.4
163255,5,1,1,3.4
163257,1,1,1,0.9999999999999999
163259,4,1,1,2.8
163260,2,1,1,1.6
163261,2,1,1,1.6
163263,2,1,1,1.6
163267,3,1,1,2.1999999999999997
163268,2,1,1,1.6
163269,2,1,1,1.6
163273,5,1,1,3.4
163274,5,1,1,3.4
163275,4,1,1,2.8
163278,5,1,1,3.4
163279,5,1,1,3.4
163282,3,1,1,2.1999999999999997
163283,4,1,1,2.8
163287,5,1,1,3.4
163288,2,1,1,1.6
163289,3,1,1,2.1999999999999997
163292,5,1,1,3.4
163294,4,1,1,2.8
163296,4,1,1,2.8
163301,5,1,1,3.4
163302,4,1,1,2.8
163303,3,1,1,2.1999999999999997
163306,5,1,1,3.4
163307,5,1,1,3.4
163309,4,1,1,2.8
163310,1,1,1,0.9999999999999999
163311,4,1,1,2.8
163314,5,1,1,3.4
163319,3,1,1,2.1999999999999997
163320,4,1,1,2.8
163321,4,1,1,2.8
163324,2,1,1,1.6
163325,5,1,1,3.4
163327,2,1,1,1.6
163331,3,1,1,2.1999999999999997
163332,5,1,1,3.4
163335,1,1,1,0.9999999999999999
163336,2,1,1,1.6
163337,2,1,1,1.6
163339,1,1,1,0.9999999999999999
163340,1,1,1,0.9999999999999999
163343,4,1,1,2.8
163346,1,1,1,0.9999999999999999
163348,3,1,1,2.1999999999999997
163349,2,1,1,1.6
163350,5,1,1,3.4
163351,4,1,1,2.8
163356,2,1,1,1.6
163358,4,1,1,2.8
163361,4,1,1,2.8
163363,5,1,1,3.4
163364,4,1,1,2.8
163367,1,1,1,0.9999999999999999
163370,5,1,1,3.4
163371,3,1,1,2.1999999999999997
163373,4,1,1,2.8
163374,2,1,1,1.6
163375,2,1,1,1.6
163376,3,1,1,2.1999999999999997
163383,2,1,1,1.6
163386,1,1,1,0.9999999999999999
163387,2,1,1,1.6
163391,2,1,1,1.6
163395,1,1,1,0.9999999999999999
163397,4,1,1,2.8
163399,2,1,1,1.6
163400,1,1,1,0.9999999999999999
163402,4,1,1,2.8
163403,3,1,1,2.1999999999999997
163407,2,1,1,1.6
163411,3,1,1,2.1999999999999997
163412,3,1,1,2.1999999999999997
163413,4,1,1,2.8
163415,2,1,1,1.6
163418,1,1,1,0.9999999999999999
163419,4,1,1,2.8
163423,1,1,1,0.9999999999999999
163424,2,1,1,1.6
163425,1,1,1,0.9999999999999999
163427,5,1,1,3.4
163429,3,1,1,2.1999999999999997
163430,4,1,1,2.8
163431,2,1,1,1.6
163435,4,1,1,2.8
163437,2,1,1,1.6
163439,2,1,1,1.6
163440,5,1,1,3.4
163441,5,1,1,3.4
163442,3,1,1,2.1999999999999997
163445,1,1,1,0.9999999999999999
163446,3,1,1,2.1999999999999997
163451,1,1,1,0.9999999999999999
163454,4,1,1,2.8
163456,3,1,1,2.1999999999999997
163457,5,1,1,3.4
163458,3,1,1,2.1999999999999997
163459,2,1,1,1.6
163460,2,1,1,1.6
163462,4,1,1,2.8
163464,4,1,1,2.8
163465,4,1,1,2.8
163467,5,1,1,3.4
163469,1,1,1,0.9999999999999999
163474,5,1,1,3.4
163476,4,1,1,2.8
163477,2,1,1,1.6
163486,5,1,1,3.4
163489,2,1,1,1.6
163490,5,1,1,3.4
163492,5,1,1,3.4
163493,4,1,1,2.8
163494,3,1,1,2.1999999999999997
163495,5,1,1,3.4
163496,5,1,1,3.4
163497,5,1,1,3.4
163498,2,1,1,1.6
163505,3,1,1,2.1999999999999997
163507,5,1,1,3.4
163509,3,1,1,2.1999999999999997
163512,1,1,1,0.9999999999999999
163513,5,1,1,3.4
163515,1,1,1,0.9999999999999999
163516,2,1,1,1.6
163517,3,1,1,2.1999999999999997
163519,5,1,1,3.4
163520,4,1,1,2.8
163524,5,1,1,3.4
163527,4,1,1,2.8
163528,5,1,1,3.4
163529,1,1,1,0.9999999999999999
163531,1,1,1,0.9999999999999999
163533,4,1,1,2.8
163535,1,1,1,0.9999999999999999
163536,5,1,1,3.4
163537,3,1,1,2.1999999999999997
163539,3,1,1,2.1999999999999997
163540,1,1,1,0.9999999999999999
163544,1,1,1,0.9999999999999999
163545,5,1,1,3.4
163549,5,1,1,3.4
163551,4,1,1,2.8
163555,5,1,1,3.4
163556,4,1,1,2.8
163561,5,1,1,3.4
163562,4,1,1,2.8
163563,5,1,1,3.4
163564,5,1,1,3.4
163565,5,1,1,3.4
163567,5,1,1,3.4
163568,4,1,1,2.8
163569,2,1,1,1.6
163570,4,1,1,2.8
163571,2,1,1,1.6
163572,1,1,1,0.9999999999999999
163574,2,1,1,1.6
163577,5,1,1,3.4
163580,5,1,1,3.4
163581,1,1,1,0.9999999999999999
163582,5,1,1,3.4
163584,1,1,1,0.9999999999999999
163587,5,1,1,3.4
163588,3,1,1,2.1999999999999997
163589,5,1,1,3.4
163592,5,1,1,3.4
163593,4,1,1,2.8
163594,1,1,1,0.9999999999999999
163600,5,1,1,3.4
163602,2,1,1,1.6
163603,1,1,1,0.9999999999999999
163604,5,1,1,3.4
163607,1,1,1,0.9999999999999999
163608,4,1,1,2.8
163609,1,1,1,0.9999999999999999
163614,4,1,1,2.8
163616,1,1,1,0.9999999999999999
163618,3,1,1,2.1999999999999997
163621,5,1,1,3.4
163623,2,1,1,1.6
163624,3,1,1,2.1999999999999997
163626,4,1,1,2.8
163627,1,1,1,0.9999999999999999
163628,5,1,1,3.4
163630,2,1,1,1.6
163631,4,1,1,2.8
163635,5,1,1,3.4
163638,3,1,1,2.1999999999999997
163641,4,1,1,2.8
163642,5,1,1,3.4
163643,4,1,1,2.8
163644,2,1,1,1.6
163646,4,1,1,2.8
163648,4,1,1,2.8
163649,4,1,1,2.8
163653,1,1,1,0.9999999999999999
163654,3,1,1,2.1999999999999997
163655,4,1,1,2.8
163657,1,1,1,0.9999999999999999
163661,3,1,1,2.1999999999999997
163662,1,1,1,0.9999999999999999
163663,2,1,1,1.6
163666,1,1,1,0.9999999999999999
163672,3,1,1,2.1999999999999997
163676,4,1,1,2.8
163680,5,1,1,3.4
163681,5,1,1,3.4
163682,5,1,1,3.4
163684,3,1,1,2.1999999999999997
163685,5,1,1,3.4
163687,4,1,1,2.8
163689,1,1,1,0.9999999999999999
163692,4,1,1,2.8
163697,1,1,1,0.9999999999999999
163698,4,1,1,2.8
163700,4,1,1,2.8
163703,2,1,1,1.6
163704,2,1,1,1.6
163705,3,1,1,2.1999999999999997
163706,1,1,1,0.9999999999999999
163707,4,1,1,2.8
163708,4,1,1,2.8
163709,2,1,1,1.6
163712,3,1,1,2.1999999999999997
163713,4,1,1,2.8
163715,5,1,1,3.4
163718,3,1,1,2.1999999999999997
163719,2,1,1,1.6
163720,4,1,1,2.8
163721,2,1,1,1.6
163723,5,1,1,3.4
163724,1,1,1,0.9999999999999999
163726,4,1,1,2.8
163727,4,1,1,2.8
163730,5,1,1,3.4
163731,1,1,1,0.9999999999999999
163732,4,1,1,2.8
163733,4,1,1,2.8
163734,4,1,1,2.8
163736,4,1,1,2.8
163738,5,1,1,3.4
163739,5,1,1,3.4
163740,4,1,1,2.8
163741,4,1,1,2.8
163742,3,1,1,2.1999999999999997
163744,3,1,1,2.1999999999999997
163747,5,1,1,3.4
163748,3,1,1,2.1999999999999997
163750,1,1,1,0.9999999999999999
163752,1,1,1,0.9999999999999999
163755,5,1,1,3.4
163756,5,1,1,3.4
163757,2,1,1,1.6
163759,1,1,1,0.9999999999999999
163761,4,1,1,2.8
163765,2,1,1,1.6
163766,5,1,1,3.4
163767,4,1,1,2.8
163768,4,1,1,2.8
163769,5,1,1,3.4
163770,4,1,1,2.8
163772,4,1,1,2.8
163773,4,2,1,3.1
163774,4,1,1,2.8
163775,5,1,1,3.4
163776,4,1,1,2.8
163777,5,1,1,3.4
163778,3,1,1,2.1999999999999997
163779,3,1,1,2.1999999999999997
163780,4,1,1,2.8
163783,2,1,1,1.6
163786,4,1,1,2.8
163787,3,1,1,2.1999999999999997
163788,2,1,1,1.6
163792,5,1,1,3.4
163795,4,1,1,2.8
163799,1,1,1,0.9999999999999999
163803,5,1,1,3.4
163804,3,1,1,2.1999999999999997
163805,4,1,1,2.8
163806,3,1,1,2.1999999999999997
163808,3,1,1,2.1999999999999997
163812,2,1,1,1.6
163814,5,1,1,3.4
163815,2,1,1,1.6
163817,5,1,1,3.4
163818,4,1,1,2.8
163823,4,1,1,2.8
163825,3,1,1,2.1999999999999997
163826,1,1,1,0.9999999999999999
163828,5,1,1,3.4
163829,3,1,1,2.1999999999999997
163830,5,1,1,3.4
163832,1,1,1,0.9999999999999999
163833,5,1,1,3.4
163834,1,1,1,0.9999999999999999
163835,5,2,1,3.7
163838,2,1,1,1.6
163841,3,1,1,2.1999999999999997
163842,2,1,1,1.6
163843,4,1,1,2.8
163845,5,1,1,3.4
163847,2,1,1,1.6
163848,5,1,1,3.4
163849,5,1,1,3.4
163850,4,1,1,2.8
163851,5,1,1,3.4
163852,5,1,1,3.4
163853,3,1,1,2.1999999999999997
163856,5,1,1,3.4
163858,4,1,1,2.8
163861,3,1,1,2.1999999999999997
163862,5,1,1,3.4
163865,4,1,1,2.8
163868,1,1,1,0.9999999999999999
